From,Departure Delay,Count,TotalDepartures,Std_Delay,Probability
Kän,12.0,106,33839,3.2243561421799876,0.0031324802742397823
Kän,13.0,79,33839,3.2243561421799876,0.002334584355329649
Kän,14.0,49,33839,3.2243561421799876,0.00144803333431839
Kän,15.0,50,33839,3.2243561421799876,0.0014775850350187652
Kän,16.0,50,33839,3.2243561421799876,0.0014775850350187652
Kän,17.0,33,33839,3.2243561421799876,0.0009752061231123851
Kän,18.0,39,33839,3.2243561421799876,0.001152516327314637
Kän,19.0,27,33839,3.2243561421799876,0.0007978959189101333
Kän,20.0,27,33839,3.2243561421799876,0.0007978959189101333
Kän,21.0,18,33839,3.2243561421799876,0.0005319306126067555
Kän,22.0,20,33839,3.2243561421799876,0.0005910340140075061
Kän,23.0,23,33839,3.2243561421799876,0.0006796891161086321
Kän,24.0,16,33839,3.2243561421799876,0.0004728272112060049
Kän,25.0,16,33839,3.2243561421799876,0.0004728272112060049
Kän,26.0,13,33839,3.2243561421799876,0.000384172109104879
Kän,27.0,9,33839,3.2243561421799876,0.00026596530630337774
Kän,28.0,11,33839,3.2243561421799876,0.0003250687077041284
Kän,29.0,11,33839,3.2243561421799876,0.0003250687077041284
Kän,30.0,112,33839,3.2243561421799876,0.003309790478442034
Ngd,0.0,11815,20795,3.2828844231075722,0.5681654243808608
Ngd,1.0,5638,20795,3.2828844231075722,0.2711228660735754
Ngd,2.0,1351,20795,3.2828844231075722,0.06496754027410435
Ngd,3.0,624,20795,3.2828844231075722,0.030007213272421254
Ngd,4.0,280,20795,3.2828844231075722,0.013464775186342872
Ngd,5.0,168,20795,3.2828844231075722,0.008078865111805722
Ngd,6.0,92,20795,3.2828844231075722,0.004424140418369801
Ngd,7.0,115,20795,3.2828844231075722,0.005530175522962251
Ngd,8.0,99,20795,3.2828844231075722,0.004760759798028372
Ngd,9.0,92,20795,3.2828844231075722,0.004424140418369801
Ngd,10.0,67,20795,3.2828844231075722,0.0032219283481606156
Ngd,11.0,55,20795,3.2828844231075722,0.002644866554460207
Ngd,12.0,26,20795,3.2828844231075722,0.0012503005530175523
Ngd,13.0,29,20795,3.2828844231075722,0.0013945660014426545
Ngd,14.0,18,20795,3.2828844231075722,0.0008655926905506131
Ngd,15.0,9,20795,3.2828844231075722,0.00043279634527530655
Ngd,16.0,13,20795,3.2828844231075722,0.0006251502765087762
Ngd,17.0,27,20795,3.2828844231075722,0.0012983890358259198
Ngd,18.0,74,20795,3.2828844231075722,0.0035585477278191873
Ngd,19.0,25,20795,3.2828844231075722,0.0012022120702091848
Ngd,20.0,19,20795,3.2828844231075722,0.0009136811733589806
Ngd,21.0,13,20795,3.2828844231075722,0.0006251502765087762
Ngd,22.0,7,20795,3.2828844231075722,0.00033661937965857175
Ngd,23.0,2,20795,3.2828844231075722,9.617696561673479e-05
Ngd,24.0,4,20795,3.2828844231075722,0.00019235393123346957
Ngd,25.0,6,20795,3.2828844231075722,0.0002885308968502044
Ngd,26.0,7,20795,3.2828844231075722,0.00033661937965857175
Ngd,27.0,3,20795,3.2828844231075722,0.0001442654484251022
Ngd,28.0,9,20795,3.2828844231075722,0.00043279634527530655
Ngd,29.0,18,20795,3.2828844231075722,0.0008655926905506131
Ngd,30.0,90,20795,3.2828844231075722,0.004327963452753066
Nyh,0.0,9490,10610,1.3761054302894478,0.8944392082940622
Nyh,1.0,633,10610,1.3761054302894478,0.059660697455230914
Nyh,2.0,206,10610,1.3761054302894478,0.01941564561734213
Nyh,3.0,98,10610,1.3761054302894478,0.009236569274269557
Nyh,4.0,57,10610,1.3761054302894478,0.005372290292177191
Nyh,5.0,37,10610,1.3761054302894478,0.0034872761545711593
Nyh,6.0,20,10610,1.3761054302894478,0.001885014137606032
Nyh,7.0,13,10610,1.3761054302894478,0.0012252591894439209
Nyh,8.0,7,10610,1.3761054302894478,0.0006597549481621112
Nyh,9.0,5,10610,1.3761054302894478,0.000471253534401508
Nyh,10.0,5,10610,1.3761054302894478,0.000471253534401508
Nyh,11.0,4,10610,1.3761054302894478,0.00037700282752120643
Nyh,12.0,4,10610,1.3761054302894478,0.00037700282752120643
Nyh,13.0,2,10610,1.3761054302894478,0.00018850141376060322
Nyh,14.0,10,10610,1.3761054302894478,0.000942507068803016
Nyh,15.0,2,10610,1.3761054302894478,0.00018850141376060322
Nyh,16.0,2,10610,1.3761054302894478,0.00018850141376060322
Nyh,17.0,3,10610,1.3761054302894478,0.0002827521206409048
Nyh,19.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,22.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,23.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,24.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,25.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,28.0,1,10610,1.3761054302894478,9.425070688030161e-05
Nyh,30.0,6,10610,1.3761054302894478,0.0005655042412818096
Skg,0.0,25726,49796,3.53972513587914,0.5166278415937023
Skg,1.0,13380,49796,3.53972513587914,0.26869628082576913
Skg,2.0,3574,49796,3.53972513587914,0.07177283315928991
Skg,3.0,1974,49796,3.53972513587914,0.03964173829223231
Skg,4.0,1123,49796,3.53972513587914,0.02255201220981605
Skg,5.0,791,49796,3.53972513587914,0.015884810024901597
Skg,6.0,584,49796,3.53972513587914,0.011727849626476022
Skg,7.0,414,49796,3.53972513587914,0.008313920796851153
Skg,8.0,294,49796,3.53972513587914,0.005904088681821833
Skg,9.0,269,49796,3.53972513587914,0.005402040324524058
Skg,10.0,202,49796,3.53972513587914,0.004056550726966021
Skg,11.0,159,49796,3.53972513587914,0.0031930275524138484
Skg,12.0,131,49796,3.53972513587914,0.0026307333922403406
Skg,13.0,156,49796,3.53972513587914,0.0031327817495381154
Skg,14.0,138,49796,3.53972513587914,0.0027713069322837175
Skg,15.0,105,49796,3.53972513587914,0.0021086031006506546
Skg,16.0,65,49796,3.53972513587914,0.0013053257289742147
Skg,17.0,72,49796,3.53972513587914,0.0014458992690175917
Skg,18.0,66,49796,3.53972513587914,0.0013254076632661259
Skg,19.0,62,49796,3.53972513587914,0.0012450799260984818
Skg,20.0,51,49796,3.53972513587914,0.0010241786488874608
Skg,21.0,50,49796,3.53972513587914,0.00100409671459555
Skg,22.0,35,49796,3.53972513587914,0.0007028677002168849
Skg,23.0,28,49796,3.53972513587914,0.0005622941601735079
Skg,24.0,35,49796,3.53972513587914,0.0007028677002168849
Skg,25.0,23,49796,3.53972513587914,0.0004618844887139529
Skg,26.0,23,49796,3.53972513587914,0.0004618844887139529
Skg,27.0,28,49796,3.53972513587914,0.0005622941601735079
Skg,28.0,22,49796,3.53972513587914,0.00044180255442204195
Skg,29.0,24,49796,3.53972513587914,0.0004819664230058639
Skg,30.0,192,49796,3.53972513587914,0.0038557313840469113
Spå,0.0,24505,47459,3.6024810524414286,0.5163404201521313
Spå,1.0,12233,47459,3.6024810524414286,0.25775932910512234
Spå,2.0,3876,47459,3.6024810524414286,0.08167049453212247
Spå,3.0,1716,47459,3.6024810524414286,0.03615752544301397
Spå,4.0,1050,47459,3.6024810524414286,0.022124359973872184
Spå,5.0,787,47459,3.6024810524414286,0.016582734570892772
Spå,6.0,574,47459,3.6024810524414286,0.012094650119050128
Spå,7.0,462,47459,3.6024810524414286,0.009734718388503762
Spå,8.0,342,47459,3.6024810524414286,0.007206220105775512
Spå,9.0,279,47459,3.6024810524414286,0.00587875850734318
Spå,10.0,196,47459,3.6024810524414286,0.004129880528456141
Spå,11.0,153,47459,3.6024810524414286,0.0032238353104785183
Spå,12.0,149,47459,3.6024810524414286,0.0031395520343875764
Spå,13.0,116,47459,3.6024810524414286,0.002444215006637308
Spå,14.0,120,47459,3.6024810524414286,0.00252849828272825
Spå,15.0,110,47459,3.6024810524414286,0.0023177900925008955
Spå,16.0,87,47459,3.6024810524414286,0.001833161254977981
Spå,17.0,76,47459,3.6024810524414286,0.0016013822457278915
Spå,18.0,65,47459,3.6024810524414286,0.0013696032364778018
Spå,19.0,59,47459,3.6024810524414286,0.0012431783223413894
Spå,20.0,52,47459,3.6024810524414286,0.0010956825891822416
Spå,21.0,43,47459,3.6024810524414286,0.0009060452179776228
Spå,22.0,35,47459,3.6024810524414286,0.0007374786657957395
Spå,23.0,42,47459,3.6024810524414286,0.0008849743989548874
Spå,24.0,37,47459,3.6024810524414286,0.0007796203038412103
Spå,25.0,25,47459,3.6024810524414286,0.0005267704755683853
Spå,26.0,22,47459,3.6024810524414286,0.0004635580185001791
Spå,27.0,14,47459,3.6024810524414286,0.0002949914663182958
Spå,28.0,20,47459,3.6024810524414286,0.0004214163804547083
Spå,29.0,14,47459,3.6024810524414286,0.0002949914663182958
Spå,30.0,200,47459,3.6024810524414286,0.0042141638045470825
Sst,0.0,29715,49276,3.7033060432301084,0.6030319019400925
Sst,1.0,9149,49276,3.7033060432301084,0.18566847958438185
Sst,2.0,3322,49276,3.7033060432301084,0.06741618637876451
Sst,3.0,1680,49276,3.7033060432301084,0.03409367643477555
Sst,4.0,1086,49276,3.7033060432301084,0.022039126552479908
Sst,5.0,827,49276,3.7033060432301084,0.01678301810211868
Sst,6.0,692,49276,3.7033060432301084,0.014043347674324214
Sst,7.0,467,49276,3.7033060432301084,0.009477230294666775
Sst,8.0,350,49276,3.7033060432301084,0.007102849257244906
Sst,9.0,253,49276,3.7033060432301084,0.005134345320237032
Sst,10.0,216,49276,3.7033060432301084,0.004383472684471142
Sst,11.0,178,49276,3.7033060432301084,0.0036123061936845524
Sst,12.0,128,49276,3.7033060432301084,0.002597613442649566
Sst,13.0,98,49276,3.7033060432301084,0.001988797792028574
Sst,14.0,138,49276,3.7033060432301084,0.002800551992856563
Sst,15.0,125,49276,3.7033060432301084,0.0025367318775874666
Sst,16.0,94,49276,3.7033060432301084,0.0019076223719457748
Sst,17.0,84,49276,3.7033060432301084,0.0017046838217387775
Sst,18.0,60,49276,3.7033060432301084,0.0012176313012419839
Sst,19.0,52,49276,3.7033060432301084,0.001055280461076386
Sst,20.0,46,49276,3.7033060432301084,0.0009335173309521877
Sst,21.0,47,49276,3.7033060432301084,0.0009538111859728874
Sst,22.0,41,49276,3.7033060432301084,0.000832048055848689
Sst,23.0,38,49276,3.7033060432301084,0.0007711664907865899
Sst,24.0,30,49276,3.7033060432301084,0.0006088156506209919
Sst,25.0,34,49276,3.7033060432301084,0.0006899910707037908
Sst,26.0,28,49276,3.7033060432301084,0.0005682279405795925
Sst,27.0,27,49276,3.7033060432301084,0.0005479340855588928
Sst,28.0,25,49276,3.7033060432301084,0.0005073463755174933
Sst,29.0,25,49276,3.7033060432301084,0.0005073463755174933
Sst,30.0,221,49276,3.7033060432301084,0.004484941959574641
Ssä,0.0,11183,20888,3.201048305681939,0.535379165070854
Ssä,1.0,5250,20888,3.201048305681939,0.25134048257372654
Ssä,2.0,1785,20888,3.201048305681939,0.08545576407506703
Ssä,3.0,963,20888,3.201048305681939,0.04610302566066641
Ssä,4.0,465,20888,3.201048305681939,0.022261585599387207
Ssä,5.0,251,20888,3.201048305681939,0.012016468785905784
Ssä,6.0,127,20888,3.201048305681939,0.006080045959402528
Ssä,7.0,91,20888,3.201048305681939,0.00435656836461126
Ssä,8.0,155,20888,3.201048305681939,0.0074205285331290696
Ssä,9.0,104,20888,3.201048305681939,0.00497893527384144
Ssä,10.0,70,20888,3.201048305681939,0.003351206434316354
Ssä,11.0,52,20888,3.201048305681939,0.00248946763692072
Ssä,12.0,39,20888,3.201048305681939,0.00186710072769054
Ssä,13.0,32,20888,3.201048305681939,0.0015319800842589046
Ssä,14.0,18,20888,3.201048305681939,0.0008617387973956338
Ssä,15.0,23,20888,3.201048305681939,0.0011011106855610877
Ssä,16.0,44,20888,3.201048305681939,0.0021064726158559937
Ssä,17.0,29,20888,3.201048305681939,0.0013883569513596322
Ssä,18.0,25,20888,3.201048305681939,0.0011968594408272692
Ssä,19.0,11,20888,3.201048305681939,0.0005266181539639984
Ssä,20.0,23,20888,3.201048305681939,0.0011011106855610877
Ssä,21.0,9,20888,3.201048305681939,0.0004308693986978169
Ssä,22.0,10,20888,3.201048305681939,0.0004787437763309077
Ssä,23.0,4,20888,3.201048305681939,0.00019149751053236308
Ssä,24.0,6,20888,3.201048305681939,0.00028724626579854464
Ssä,25.0,10,20888,3.201048305681939,0.0004787437763309077
Ssä,26.0,10,20888,3.201048305681939,0.0004787437763309077
Ssä,27.0,5,20888,3.201048305681939,0.00023937188816545386
Ssä,28.0,6,20888,3.201048305681939,0.00028724626579854464
Ssä,29.0,11,20888,3.201048305681939,0.0005266181539639984
Ssä,30.0,77,20888,3.201048305681939,0.003686327077747989
Sub,0.0,35294,50374,3.5147469416773593,0.7006392186445388
Sub,1.0,6533,50374,3.5147469416773593,0.12968991940286656
Sub,2.0,2456,50374,3.5147469416773593,0.04875531027911224
Sub,3.0,1343,50374,3.5147469416773593,0.02666057887005201
Sub,4.0,837,50374,3.5147469416773593,0.016615714455870092
Sub,5.0,717,50374,3.5147469416773593,0.014233533171874379
Sub,6.0,605,50374,3.5147469416773593,0.012010163973478382
Sub,7.0,442,50374,3.5147469416773593,0.008774367729384206
Sub,8.0,321,50374,3.5147469416773593,0.00637233493468853
Sub,9.0,257,50374,3.5147469416773593,0.005101838249890816
Sub,10.0,177,50374,3.5147469416773593,0.0035137173938936755
Sub,11.0,156,50374,3.5147469416773593,0.0030968356691944256
Sub,12.0,114,50374,3.5147469416773593,0.0022630722197959263
Sub,13.0,134,50374,3.5147469416773593,0.0026601024337952117
Sub,14.0,112,50374,3.5147469416773593,0.0022233691983959978
Sub,15.0,95,50374,3.5147469416773593,0.0018858935164966055
Sub,16.0,86,50374,3.5147469416773593,0.001707229920196927
Sub,17.0,75,50374,3.5147469416773593,0.0014888633024973202
Sub,18.0,74,50374,3.5147469416773593,0.0014690117917973559
Sub,19.0,51,50374,3.5147469416773593,0.0010124270456981777
Sub,20.0,41,50374,3.5147469416773593,0.000813911938698535
Sub,21.0,48,50374,3.5147469416773593,0.0009528725135982848
Sub,22.0,42,50374,3.5147469416773593,0.0008337634493984993
Sub,23.0,40,50374,3.5147469416773593,0.0007940604279985707
Sub,24.0,18,50374,3.5147469416773593,0.0003573271925993568
Sub,25.0,23,50374,3.5147469416773593,0.00045658474609917816
Sub,26.0,19,50374,3.5147469416773593,0.00037717870329932106
Sub,27.0,20,50374,3.5147469416773593,0.00039703021399928535
Sub,28.0,16,50374,3.5147469416773593,0.0003176241711994283
Sub,29.0,19,50374,3.5147469416773593,0.00037717870329932106
Sub,30.0,209,50374,3.5147469416773593,0.004148965736292532
Ts,0.0,12976,20859,3.118287217758616,0.6220815954743756
Ts,1.0,3536,20859,3.118287217758616,0.16951915240423798
Ts,2.0,1718,20859,3.118287217758616,0.08236252936382377
Ts,3.0,949,20859,3.118287217758616,0.045495948990843284
Ts,4.0,499,20859,3.118287217758616,0.0239225274461863
Ts,5.0,277,20859,3.118287217758616,0.01327963948415552
Ts,6.0,194,20859,3.118287217758616,0.009300541732585455
Ts,7.0,109,20859,3.118287217758616,0.005225562107483581
Ts,8.0,77,20859,3.118287217758616,0.003691452130974639
Ts,9.0,52,20859,3.118287217758616,0.002492928711827029
Ts,10.0,49,20859,3.118287217758616,0.002349105901529316
Ts,11.0,37,20859,3.118287217758616,0.001773814660338463
Ts,12.0,41,20859,3.118287217758616,0.0019655784074020808
Ts,13.0,38,20859,3.118287217758616,0.0018217555971043675
Ts,14.0,34,20859,3.118287217758616,0.0016299918500407497
Ts,15.0,33,20859,3.118287217758616,0.0015820509132748455
Ts,16.0,26,20859,3.118287217758616,0.0012464643559135145
Ts,17.0,22,20859,3.118287217758616,0.001054700608849897
Ts,18.0,21,20859,3.118287217758616,0.0010067596720839925
Ts,19.0,11,20859,3.118287217758616,0.0005273503044249485
Ts,20.0,18,20859,3.118287217758616,0.0008629368617862793
Ts,21.0,10,20859,3.118287217758616,0.0004794093676590441
Ts,22.0,4,20859,3.118287217758616,0.00019176374706361763
Ts,23.0,7,20859,3.118287217758616,0.00033558655736133083
Ts,24.0,6,20859,3.118287217758616,0.00028764562059542645
Ts,25.0,10,20859,3.118287217758616,0.0004794093676590441
Ts,26.0,8,20859,3.118287217758616,0.00038352749412723527
Ts,27.0,7,20859,3.118287217758616,0.00033558655736133083
Ts,28.0,4,20859,3.118287217758616,0.00019176374706361763
Ts,29.0,13,20859,3.118287217758616,0.0006232321779567572
Ts,30.0,73,20859,3.118287217758616,0.003499688383911022
Tåd,0.0,33293,49286,3.5469932128754973,0.6755062289493974
Tåd,1.0,7041,49286,3.5469932128754973,0.1428600413910644
Tåd,2.0,2831,49286,3.5469932128754973,0.057440246723207404
Tåd,3.0,1528,49286,3.5469932128754973,0.031002718824818407
Tåd,4.0,960,49286,3.5469932128754973,0.019478147952765493
Tåd,5.0,682,49286,3.5469932128754973,0.013837600941443817
Tåd,6.0,476,49286,3.5469932128754973,0.009657915026579556
Tåd,7.0,382,49286,3.5469932128754973,0.007750679706204602
Tåd,8.0,257,49286,3.5469932128754973,0.005214462524854928
Tåd,9.0,258,49286,3.5469932128754973,0.005234752262305725
Tåd,10.0,176,49286,3.5469932128754973,0.00357099379134034
Tåd,11.0,132,49286,3.5469932128754973,0.002678245343505255
Tåd,12.0,142,49286,3.5469932128754973,0.002881142718013229
Tåd,13.0,154,49286,3.5469932128754973,0.0031246195674227975
Tåd,14.0,116,49286,3.5469932128754973,0.002353609544292497
Tåd,15.0,90,49286,3.5469932128754973,0.0018260763705717647
Tåd,16.0,73,49286,3.5469932128754973,0.0014811508339082093
Tåd,17.0,58,49286,3.5469932128754973,0.0011768047721462485
Tåd,18.0,64,49286,3.5469932128754973,0.0012985431968510327
Tåd,19.0,64,49286,3.5469932128754973,0.0012985431968510327
Tåd,20.0,45,49286,3.5469932128754973,0.0009130381852858824
Tåd,21.0,45,49286,3.5469932128754973,0.0009130381852858824
Tåd,22.0,37,49286,3.5469932128754973,0.0007507202856795034
Tåd,23.0,35,49286,3.5469932128754973,0.0007101408107779085
Tåd,24.0,26,49286,3.5469932128754973,0.0005275331737207321
Tåd,25.0,21,49286,3.5469932128754973,0.0004260844864667451
Tåd,26.0,24,49286,3.5469932128754973,0.0004869536988191373
Tåd,27.0,27,49286,3.5469932128754973,0.0005478229111715294
Tåd,28.0,23,49286,3.5469932128754973,0.0004666639613683399
Tåd,29.0,19,49286,3.5469932128754973,0.00038550501156515033
Tåd,30.0,207,49286,3.5469932128754973,0.004199975652315059
Vhe,0.0,27819,35166,2.742334494239837,0.7910766080873571
Vhe,1.0,4414,35166,2.742334494239837,0.12551896718421202
Vhe,2.0,897,35166,2.742334494239837,0.02550759256099642
Vhe,3.0,450,35166,2.742334494239837,0.01279645111755673
Vhe,4.0,288,35166,2.742334494239837,0.008189728715236308
Vhe,5.0,213,35166,2.742334494239837,0.006056986862310186
Vhe,6.0,136,35166,2.742334494239837,0.0038673718933060343
Vhe,7.0,120,35166,2.742334494239837,0.003412386964681795
Vhe,8.0,109,35166,2.742334494239837,0.0030995848262526304
Vhe,9.0,81,35166,2.742334494239837,0.0023033612011602116
Vhe,10.0,68,35166,2.742334494239837,0.0019336859466530171
Vhe,11.0,57,35166,2.742334494239837,0.0016208838082238527
Vhe,12.0,73,35166,2.742334494239837,0.002075868736848092
Vhe,13.0,41,35166,2.742334494239837,0.0011658988795996133
Vhe,14.0,34,35166,2.742334494239837,0.0009668429733265086
Vhe,15.0,28,35166,2.742334494239837,0.0007962236250924188
Vhe,16.0,39,35166,2.742334494239837,0.0011090257635215834
Vhe,17.0,22,35166,2.742334494239837,0.0006256042768583291
Vhe,18.0,27,35166,2.742334494239837,0.0007677870670534039
Vhe,19.0,25,35166,2.742334494239837,0.0007109139509753739
Vhe,20.0,21,35166,2.742334494239837,0.0005971677188193141
Vhe,21.0,19,35166,2.742334494239837,0.0005402946027412842
Vhe,22.0,26,35166,2.742334494239837,0.0007393505090143889
Vhe,23.0,15,35166,2.742334494239837,0.00042654837058522436
Vhe,24.0,10,35166,2.742334494239837,0.0002843655803901496
Vhe,25.0,11,35166,2.742334494239837,0.00031280213842916455
Vhe,26.0,6,35166,2.742334494239837,0.00017061934823408976
Vhe,27.0,6,35166,2.742334494239837,0.00017061934823408976
Vhe,28.0,8,35166,2.742334494239837,0.00022749246431211966
Vhe,29.0,6,35166,2.742334494239837,0.00017061934823408976
Vhe,30.0,97,35166,2.742334494239837,0.002758346129784451
Äs,0.0,34901,49577,3.540235110343778,0.7039756338624765
Äs,1.0,5933,49577,3.540235110343778,0.11967242874720133
Äs,2.0,2681,49577,3.540235110343778,0.05407749561288501
Äs,3.0,1491,49577,3.540235110343778,0.03007442967505093
Äs,4.0,875,49577,3.540235110343778,0.01764931318958388
Äs,5.0,662,49577,3.540235110343778,0.013352966093148032
Äs,6.0,508,49577,3.540235110343778,0.01024668697178127
Äs,7.0,398,49577,3.540235110343778,0.00802791617080501
Äs,8.0,284,49577,3.540235110343778,0.005728462795247797
Äs,9.0,244,49577,3.540235110343778,0.004921637049438247
Äs,10.0,204,49577,3.540235110343778,0.004114811303628699
Äs,11.0,155,49577,3.540235110343778,0.0031264497650120016
Äs,12.0,126,49577,3.540235110343778,0.002541501099300079
Äs,13.0,133,49577,3.540235110343778,0.0026826956048167498
Äs,14.0,114,49577,3.540235110343778,0.002299453375557214
Äs,15.0,89,49577,3.540235110343778,0.001795187284426246
Äs,16.0,66,49577,3.540235110343778,0.0013312624805857556
Äs,17.0,76,49577,3.540235110343778,0.0015329689170381427
Äs,18.0,82,49577,3.540235110343778,0.001653992778909575
Äs,19.0,51,49577,3.540235110343778,0.0010287028259071747
Äs,20.0,47,49577,3.540235110343778,0.0009480202513262199
Äs,21.0,34,49577,3.540235110343778,0.0006858018839381165
Äs,22.0,40,49577,3.540235110343778,0.0008068257458095488
Äs,23.0,37,49577,3.540235110343778,0.0007463138148738327
Äs,24.0,30,49577,3.540235110343778,0.0006051193093571616
Äs,25.0,24,49577,3.540235110343778,0.0004840954474857293
Äs,26.0,26,49577,3.540235110343778,0.0005244367347762068
Äs,27.0,29,49577,3.540235110343778,0.0005849486657119228
Äs,28.0,21,49577,3.540235110343778,0.0004235835165500131
Äs,29.0,17,49577,3.540235110343778,0.00034290094196905824
Äs,30.0,199,49577,3.540235110343778,0.004013958085402505
Åbe,0.0,24658,49230,3.666649581164713,0.5008734511476742
Åbe,1.0,13075,49230,3.666649581164713,0.26559008734511474
Åbe,2.0,4162,49230,3.666649581164713,0.08454194596790575
Åbe,3.0,1840,49230,3.666649581164713,0.0373755839934999
Åbe,4.0,1137,49230,3.666649581164713,0.023095673369896406
Åbe,5.0,906,49230,3.666649581164713,0.018403412553321147
Åbe,6.0,635,49230,3.666649581164713,0.012898639041235019
Åbe,7.0,493,49230,3.666649581164713,0.01001421897217144
Åbe,8.0,331,49230,3.666649581164713,0.006723542555352427
Åbe,9.0,281,49230,3.666649581164713,0.0057079016859638435
Åbe,10.0,214,49230,3.666649581164713,0.004346942920983141
Åbe,11.0,147,49230,3.666649581164713,0.0029859841560024377
Åbe,12.0,169,49230,3.666649581164713,0.0034328661385334145
Åbe,13.0,111,49230,3.666649581164713,0.0022547227300426568
Åbe,14.0,115,49230,3.666649581164713,0.0023359739995937436
Åbe,15.0,104,49230,3.666649581164713,0.002112533008328255
Åbe,16.0,88,49230,3.666649581164713,0.0017875279301239081
Åbe,17.0,79,49230,3.666649581164713,0.0016047125736339631
Åbe,18.0,69,49230,3.666649581164713,0.001401584399756246
Åbe,19.0,59,49230,3.666649581164713,0.0011984562258785293
Åbe,20.0,57,49230,3.666649581164713,0.0011578305911029859
Åbe,21.0,43,49230,3.666649581164713,0.0008734511476741824
Åbe,22.0,42,49230,3.666649581164713,0.0008531383302864108
Åbe,23.0,30,49230,3.666649581164713,0.0006093845216331506
Åbe,24.0,33,49230,3.666649581164713,0.0006703229737964656
Åbe,25.0,29,49230,3.666649581164713,0.0005890717042453788
Åbe,26.0,22,49230,3.666649581164713,0.00044688198253097704
Åbe,27.0,25,49230,3.666649581164713,0.0005078204346942921
Åbe,28.0,23,49230,3.666649581164713,0.00046719479991874874
Åbe,29.0,34,49230,3.666649581164713,0.0006906357911842373
Åbe,30.0,219,49230,3.666649581164713,0.004448507007921999
Öso,0.0,10923,20879,3.1370750544953254,0.5231572393313856
Öso,1.0,5805,20879,3.1370750544953254,0.2780305570190143
Öso,2.0,1692,20879,3.1370750544953254,0.08103836390631736
Öso,3.0,847,20879,3.1370750544953254,0.04056707696728771
Öso,4.0,427,20879,3.1370750544953254,0.020451171033095454
Öso,5.0,217,20879,3.1370750544953254,0.01039321806599933
Öso,6.0,173,20879,3.1370750544953254,0.008285837444322047
Öso,7.0,145,20879,3.1370750544953254,0.006944777048709229
Öso,8.0,119,20879,3.1370750544953254,0.005699506681354471
Öso,9.0,73,20879,3.1370750544953254,0.003496336031419129
Öso,10.0,54,20879,3.1370750544953254,0.002586330762967575
Öso,11.0,41,20879,3.1370750544953254,0.001963695579290196
Öso,12.0,25,20879,3.1370750544953254,0.0011973753532257291
Öso,13.0,21,20879,3.1370750544953254,0.0010057952967096125
Öso,14.0,34,20879,3.1370750544953254,0.0016284304803869916
Öso,15.0,33,20879,3.1370750544953254,0.0015805354662579625
Öso,16.0,39,20879,3.1370750544953254,0.0018679055510321375
Öso,17.0,26,20879,3.1370750544953254,0.0012452703673547583
Öso,18.0,11,20879,3.1370750544953254,0.0005268451554193208
Öso,19.0,18,20879,3.1370750544953254,0.000862110254322525
Öso,20.0,10,20879,3.1370750544953254,0.00047895014129029165
Öso,21.0,9,20879,3.1370750544953254,0.0004310551271612625
Öso,22.0,2,20879,3.1370750544953254,9.579002825805833e-05
Öso,23.0,6,20879,3.1370750544953254,0.000287370084774175
Öso,24.0,3,20879,3.1370750544953254,0.0001436850423870875
Öso,25.0,2,20879,3.1370750544953254,9.579002825805833e-05
Öso,26.0,6,20879,3.1370750544953254,0.000287370084774175
Öso,27.0,1,20879,3.1370750544953254,4.7895014129029165e-05
Öso,28.0,28,20879,3.1370750544953254,0.0013410603956128166
Öso,29.0,16,20879,3.1370750544953254,0.0007663202260644666
Öso,30.0,73,20879,3.1370750544953254,0.003496336031419129
